,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45
fr_Ar_N,-0.04982212976963731,0.08721883942226989,0.17909621125095285,-0.1405708261655942,-0.15794216439099842,0.13774009839213022,-0.052312175123253896,-0.04878138591291313,0.09208727491555932,0.042261448824095695,0.01760341378563113,-0.01826741808097165,0.048208543195650114,-0.03193916452941941,-0.12999634191979695,-0.021758615803804244,-0.011750922222983852,-0.06776159654888035,-0.04171246419074924,0.0011805095269101507,-0.021222935549520715,-0.02319576486642454,-0.02787621104842882,0.08663004559745888,0.0373701044118302,-0.036304840996532264,0.02707402686125486,-0.02431118533782474,0.00865722455321205,-0.05507196965787543,0.039431631154070605,-0.03191705592821889,0.02592313670786024,-0.025136165074352027,-0.001584982076303049,-0.07566388175531358,0.024853584466362308,0.03767538225072031,-0.036429151692216014,0.08538056037655685,0.0839546150035847,-0.061897495785693105,0.0164953608145155,0.0708715832397184,0.07623174538138557
fr_Ar_NH,-0.04420815298331522,0.003984016510777801,0.16980229194097826,-0.1668813562655731,-0.11750926476382194,-0.047641308063420665,-0.05339780165656366,0.02381039349592656,0.12141309909565316,-0.029572881968600275,-0.11352525230180362,0.020486892172832106,0.13390093804942846,0.20884237782457538,-0.03809093992206053,-0.03637312148552563,0.059242753354612834,-0.023538097259623855,0.02328370564271858,0.038367751517317625,-0.07519356680390153,0.0038168804554747776,-0.033124877093076356,0.07348419309062179,0.07195427100434332,-0.02967484862224532,0.04587071249450505,-0.0023283831201520557,0.10133426863965422,0.040708127580088536,-0.017355550776344042,-1.6785992225886587e-05,0.023968097404736828,0.04990866466013581,-0.06098244380169925,-0.009768036434147394,0.0900167809007658,0.07708748667007473,0.05122633355597458,-0.09818445254821379,0.06329213832084893,-0.014545053412346368,-0.024218165233355564,-0.04569367294418881,-0.0294340450990302
fr_Ar_OH,0.02000052066114739,0.09169511736185214,-0.014741730660760293,-0.11171421698450491,0.11342345189719566,-0.14165459692219,0.006145467277954766,0.0866667011707632,0.07243934559687798,0.21901752692397308,-0.08078722893693102,-0.0522517750574118,-0.0688946517203173,-0.12324072964944223,0.022998890730745895,0.10559576189769271,0.1961187753842042,0.049682252573566635,0.023911744367051478,0.11779664518797069,0.08244564256087972,0.07294861357364721,0.020699396425365925,-0.02157277423848849,0.14619900296825794,-0.025025228128475255,0.04479103117472209,-0.09038234289210352,-0.0029463180547695395,0.026738794037257103,-0.09199016439961594,-0.09268366499273845,-0.03455089019236772,0.0735557225539876,-0.10468209492829855,-0.11850486679220874,-0.030239013977985334,-0.14285956610349362,0.06623496596816451,0.027340514452990204,0.012153239225592107,-0.01390116192728074,-0.025758357425024518,-0.04811136119059597,-0.07124407032051788
fr_COO,0.017878974193828244,0.05015592382597067,-0.005041240258002282,-0.014805727633866318,0.18662725413237063,0.12304376537194225,0.05926142676256993,-0.0682444721215465,-0.12350464283546395,-0.11860563858467742,-0.13256326959006215,-0.09071000592519121,0.15775854524965782,-0.05373465980501907,0.19876258273360448,-0.026430032600916822,0.07484051086474333,-0.07843162645380608,0.04080759398492724,-0.0487429088963231,-0.28837890508229314,-0.05033488494945184,0.010882682247708598,-0.02112862619157981,-0.010502081105211808,-0.013721553930552185,0.002884582867636175,-0.17993904418055984,0.041541915099178366,0.06946851218645614,-0.0033325083697002753,0.06959533589822203,0.054534065710114495,-0.09823179514178504,-0.004174526533775515,-0.04237294765020749,0.023645113093317027,0.04550459392584615,0.09364750907686367,0.07469725209525777,-0.01473239355525111,0.02747280443631723,-0.026325413523425115,0.053144404458216964,0.08106853134499359
fr_C_O,0.10644309050346655,0.06357513449332422,-0.1031546616565324,-0.08979903576499793,0.14927350384696753,0.09001954686544554,0.05368763528404867,-0.030948944855421344,-0.07707396634743911,0.043343168131552805,-0.1612815614072702,0.014917334587754892,0.025396892623320563,0.11473153842962283,0.009235217882327423,0.07323316973239444,-0.07313461149927772,-0.18069906576406292,-0.013245839710221308,0.011207211620668688,-0.007137142364232827,0.008493299068633081,5.520269753165122e-05,0.0001757192782585945,-0.03256377869909809,0.004464468552952897,0.02977584477632213,0.032356063455885035,0.002688369258595308,-0.018635347292914016,-0.050274651904200565,-0.03355413922521521,0.024958288075134366,-0.0048093340450820615,0.02792333237367642,0.009013690125360081,0.01920647827855855,-0.0026113471391469856,0.07090106110474567,-0.044902731072075944,0.020478673696940633,-0.06254692259666994,0.0017167598998864449,0.09794997804476337,0.0600191699540603
fr_C_O_noCOO,0.11074942149280347,0.05188628600457619,-0.11160496925997618,-0.09306919729620612,0.08461318355763384,0.045090174162411345,0.02903538869480161,-0.004918701501308548,-0.038350913343867456,0.10272608141314825,-0.12606663032799018,0.049177235578378685,-0.04141406846229527,0.14675741210317328,-0.06920626436745485,0.09128036561255246,-0.11165747296902111,-0.17698912990542093,-0.027109806943304504,0.02725194879874114,0.1065253082359757,0.053756564577755156,-0.006334915905073188,0.0035994421080996425,-0.03567430277835342,0.008411493879060547,0.0373408430153739,0.1318256563665705,-0.011499878190423737,-0.042863790586362166,-0.04368162259968464,-0.0632256527001579,-0.000757728766187897,0.04228832066182619,0.03126160641678997,0.0328877569015676,0.004076820677948935,-0.03512020014994792,0.04214776760603179,-0.08574108632289928,0.046825992522053626,-0.07044614179737796,0.01069929022231985,0.0795518674935234,0.044469853436154595
fr_Imine,0.023670873726188448,0.07978821288014266,0.07138853555771968,0.11730304133062072,0.19946056355122108,0.07640077596900222,0.0729588768211006,0.09047175703414283,0.06417559857589815,0.05659936955712828,0.12135718282092994,0.05465021529477069,-0.08638327173897005,0.08546803824330881,-0.05514877304647639,-0.16294350253511197,0.061968797437147054,0.037101637411889654,0.15868660011676122,-0.016985642731907502,-0.06324091918863418,0.04684461272159753,-0.0348118908541775,0.09885858281958548,0.026019195427809838,0.05248326038624105,-0.04903986233797236,-0.00409199137753123,-0.0008615918366720356,0.11109637221000018,-0.05481761322260364,0.05229637921034423,0.013017161502186965,0.01859431754086218,-0.020555449125233216,0.05499829522912474,0.0499922500755587,0.15249328623878258,0.04955131457612784,-0.19284697935245096,-0.005930974033828413,-0.007495155744566086,-0.10201702715052206,0.07444222558284552,-0.057894164846311366
fr_NH0,-0.0017242609373756181,0.11944104079327643,0.16068421193009202,-0.01441216594931424,-2.6883184020053203e-05,0.23184643914412784,-0.05631823155164492,-0.014969778665049845,0.16320900018501916,0.06937802755024135,0.1520217664690185,0.03529530209795779,0.010765097905373396,-0.02802930229975901,-0.041701125762894836,-0.04592207314829089,0.0077404775343848835,-0.04074303588478493,0.015256412555210335,0.014373821922300422,0.08326227856720542,-0.01201116227463328,-0.0801564834830168,0.0627122273850784,-0.026973501662469552,-0.015944322777631328,-0.009671061314391528,-0.026496761486208855,0.05178200450661696,-0.04442228631139389,-0.02858658854123146,-0.05276232264145432,0.0077587536896987115,-0.00894740010607721,0.11466014079104435,-0.016820759379765068,-0.11846358963782441,0.1017139198643391,0.016303040550615433,0.06168465645055589,0.023395028832887063,-0.012127001899634907,0.011748603617478849,0.018840973277887783,0.0665927269190521
fr_NH1,-0.043870531515636656,0.016140629345316723,0.14616547138739144,-0.13735209832960812,-0.08347847923167316,-0.1100256279964979,-0.10867109055980614,0.045927820377276406,0.10851939195039416,-0.18313747140638353,-0.08895720298122052,0.09990538171242545,0.07278678153945514,0.18603692131838678,0.03481893841819853,0.005063312380314048,0.07155998952253155,0.023359259063222615,-0.0020623773426051793,-0.011412911316238982,-0.060925526217189906,0.004160950677130893,-0.0007118763075742569,-0.05437111154056189,0.04387107872757491,0.04066844400090166,-0.028539277064157383,0.0954495570245057,0.033456116146436524,0.08566752349839049,-0.005678430438510511,0.03127588684246592,0.06144357078638961,0.03415831020438312,-0.10983054259191773,-0.0360524711922067,0.14377054066926404,0.003809910564013627,-0.01059576614424076,-0.051142188127463545,-0.08582201911201032,-0.03847014539115168,-0.0007941359171015905,0.05101591441215751,-0.029539077667572668
fr_NH2,-0.003011112369333731,0.04832858872011796,0.040297791087587964,0.04746156789025088,0.11377395038522058,-0.011874447019047472,-0.09221746996694911,0.040889019839690045,-0.25537241991717596,-0.03524256259547674,0.04199788893990611,-0.142341245959403,0.032896914373321866,-0.011598599581707694,-0.13438554000818287,0.2187814610617107,0.2013145056981429,-0.022297027706983504,-0.026432213684608012,0.009166869172731369,-0.13109904655221769,0.054495565146739484,0.0470431010219023,0.14788998901531425,-0.07075763220907566,0.1093742039201992,0.032644662769666946,0.04667821615948773,-0.07922976175917244,-0.06172577312831655,0.02013300267772035,-0.03491536473224148,-0.06810002664930843,-0.06833314085393327,0.22903013960147706,-0.03300256385950531,0.017842963120632764,0.125040030483484,-0.019180770772666847,-0.10142349483175493,0.06531858565647466,0.029526509969182685,0.06683411802028998,-0.23324052240206816,-0.03686681193353461
fr_N_O,0.035503943378283394,-0.0542747430061196,0.004449859267675906,0.04007675663474094,0.0362765598779913,-0.0700969077769619,-0.049710515611327936,-0.01995652401523539,0.0340129325119926,0.014848994727116992,0.241170848543191,-0.14938489222028015,0.08797997517295233,0.04309393760793636,-0.013719522197448677,-0.05188837161802118,-0.07842832382499382,-0.16306316585934424,0.005515258959231578,0.3243771526370751,-0.1311470756524747,-0.01641905003432452,-0.206725120641441,-0.04585232578926024,0.10998210971034478,0.05676553008575638,-0.14586662488091517,0.011146480135808892,-0.026745002594041,0.04246047857596841,0.1983700297916724,0.03145805290146236,0.043021976530700806,0.10562966134561383,0.11482636274011766,-0.04750252281496519,0.09475775101074564,-0.20348527653115928,-0.02699651091834679,-0.0285313729814997,-0.06544435431973766,-0.1116970083009864,0.052404560047292326,-0.01349553994047449,0.058655701665894816
fr_Ndealkylation1,0.10181636034662202,0.013381322539014084,0.04048839513004449,0.03730405032934358,0.043521899850902844,-0.026317000716887484,-0.00844462509048945,0.009246245444463431,0.06744295601841388,0.005660894652310395,0.17413627949294633,-0.08660200220344062,-0.07472468854982214,0.14273728630360294,0.09019059594336694,-0.02110822720028254,0.010917042989590375,-0.155162671591646,0.04954314837811448,0.10672459353037592,0.04636446292410011,-0.01833660622801823,-0.13807366705324706,0.015101269452963625,0.02844895334103366,0.12758640666508195,-0.05702141008768887,-0.10595144553071198,0.04894210280436212,-0.13369970638599687,-0.04074621695229322,0.08527303824688025,-0.05479221032296207,-0.10598213603849603,-0.16116043803098098,0.10160632850088543,-0.012426449918896217,0.06934811775820675,-0.134891464496066,0.08626688937291685,-0.05697497673065333,0.03616878718975991,0.013667308300341546,-0.3231417609089057,0.11840902707806106
fr_Ndealkylation2,0.007801575774732258,-0.016127528333713087,-0.017658959072095543,0.036100421212862804,0.02354786513205068,0.014583075483677328,-0.09459435047096101,0.005539024060938154,-0.007367414289763909,-0.01600298198275934,0.12050938519317222,-0.2086670679955353,0.02674903556570561,0.11575846039899335,-0.05372678605716766,0.08027486686388091,-0.10616618791905909,0.043163008694000915,0.42107852760028824,-0.022245908911300738,0.14094764990765773,-0.08590719880459122,0.16690118025068537,0.029627613541731754,-0.004668392897174526,-0.042350577780648234,0.2341518775735873,-0.019782635729809275,0.10857883846327931,-0.032114375070188036,0.019347205737080903,0.0238788423340801,-0.17287044703447538,0.10060842703300191,0.13512345258307504,0.06540287652558704,0.12496995612734363,-0.12451022020702696,0.07657623586355405,0.09448932186365701,-0.15508910193590225,-0.040032732572564844,0.05170723792157356,0.025662132182520593,-0.023138747982110044
fr_alkyl_halide,-0.0014495929918868576,0.028986409292726164,0.028738705233866034,0.19363864493186475,-0.08851958647747868,0.008063467659190525,-0.042518505609192535,0.13733875280026425,-0.1291556013564826,0.1354431364990354,-0.04830624921533993,0.09136954448879891,0.2217524687546882,-0.07063770004726332,0.007821509489736617,-0.05507682333145521,-0.021182912099120748,-0.03292556541596124,-0.10096376960871101,0.06290045298921011,0.09205403135534335,-0.1410220362893633,0.06843573223879865,0.006845399377119945,-0.09035323392672226,0.021968317003959566,0.09606019226416777,-0.01595931441818353,0.08491227701172462,-0.0114067339553993,-0.02836251073408404,0.08073345879505558,0.0536472255542528,0.18145063897228664,-0.1696644633445642,-0.16814302734132944,0.06358979992197311,0.03109599221750877,-0.06399641172354698,-0.08495143185117224,-0.0331063070310133,0.012275140943648108,-0.02363281906311765,-0.12743029384444607,-0.041059701840045544
fr_allylic_oxid,0.11254895141629946,-0.0109455920414841,-0.0500340156399185,-0.06593739707370344,-0.10680225505204845,-0.0012668182519350462,0.05847461849143912,0.03323027219980839,-0.024211658221421736,-5.123497289240954e-05,-0.034414565721346345,0.09241571718170723,-0.11416535361347918,0.01311011303061077,-0.018581482047785404,-0.006320870696557901,0.17637240585972933,-0.02831131987351959,0.06413955530916246,-0.053521683321715155,0.050111158159005104,0.021650933149344746,-0.085765361650045,0.025857164911445716,-0.006041793032615664,0.1178980345567307,0.0683086529081685,0.08836785416913229,-0.04264045747654151,-0.06481047543380886,-0.03088192996368128,0.27981308245393044,-0.12099351205950873,0.1025474178306927,0.058812157489604236,-0.18230954956389975,0.08602517965938054,0.06865697921809213,-0.009316319393894172,0.004878563881474531,-0.1081723619314061,0.036205152783666775,0.1963968428608356,0.07916926057818914,0.017629354279982294
fr_amide,0.02100144052450158,0.061839398962697356,0.020781681838045695,0.013026611176381308,0.18962899937605457,0.19783582783286247,0.039561538096375526,-0.046086374890482534,0.05900288749635914,-0.05855076754620233,-0.037902490235675074,0.06293026748592295,0.07307127920986961,0.12671230320088706,-0.0019320616359258698,0.030167837726764915,-0.07426052192065158,-0.10581882272096757,-0.15583875098884878,0.038888081564882375,0.2060218908923374,0.02792508283704235,0.1728700202690305,-0.04170667543743188,0.17898696504125308,0.07975739113982312,0.11158659095864806,0.0416027369605014,-0.03194286006186688,0.14342662716095916,0.10618893720457924,-0.009777541483967284,-0.07677861886232007,0.07025090035793578,0.009238534873890807,-0.006602165660335381,-0.15367219720876107,-0.028801917119630108,0.05584454459012425,-0.006573028673114566,-0.024271167932435667,-0.04147773859203785,0.1580245896044949,0.03470719510510552,0.00019581952625931376
fr_amidine,-0.009947500290583293,0.08632787598933273,-0.009670142079007224,0.07121983295995701,0.036765992439754404,0.06560331812918412,0.028920908084243652,0.10173223845896216,0.13953070762598022,-0.1665182756474983,0.038829478791699824,0.06161996738085751,-0.09309382298089625,0.0101776292775481,-0.017612853100530665,-0.19076284906428398,0.02931317750682791,-0.045324546202864274,0.042893782765615486,0.16977623161005223,0.0004684253695614801,0.1246812764401332,0.18044518325735026,0.02165878193402284,-0.15172271795497574,-0.023999822479751645,-0.06641606556177576,0.04562956422855881,-0.22379203131810446,0.023271888197199546,-0.24629393930121316,-0.03965028925350933,0.11477021583300229,-0.03139335714576316,0.22407284746331624,0.17435782259080856,-0.06744089909101729,0.0038959639881646305,0.10809205693018631,-0.18827137787560888,0.026203997932572373,0.10696285034329349,-0.176022927338398,-0.036379856249989885,-0.09271619556474786
fr_aniline,-0.018326316416928685,0.06108703258685659,-0.04868463708297438,0.07866262420587013,0.03415251135649794,-0.025646604273658828,-0.17507543570396128,0.04324045396068711,-0.03854559601813666,-0.25712317426859976,0.09538464806234594,0.03211505507624044,-0.10831818205840381,0.068740258017487,0.06515494575955894,0.06991630023885462,0.12968010650141648,-0.058230879986715646,-0.252432172146303,-0.032335318510329655,0.09769641486406512,-0.08044163450332763,0.11123359060326274,0.060478845760376404,-0.03253969040397417,-0.10841041592937967,-0.032584324103396525,-0.019719584348762725,-0.09459941950183656,-0.12134880323395546,0.013151751283153561,-0.09491418827936937,-0.008710101181255238,0.08554259399882869,0.0016883612443192898,-0.053830512337014476,0.06173592161285597,-0.10517151618870885,0.07703539472723361,0.07217863770903904,-0.0945112795188119,-0.006765829135220017,0.018047917123996213,0.20361413380812263,0.05425427981005368
fr_aryl_methyl,-0.01700543250155228,0.05320886781771801,0.05570593790767958,-0.09432210012752675,-0.026035623570397726,0.10213539438254611,-0.04336767264885031,-0.10742386551912471,-0.13279777997931919,0.04567971739125521,0.15399221012310524,0.06776535287349249,-0.1625965462600479,-0.12048895336162306,-0.11807123572463424,-0.0893660593276942,-0.07783676808181271,0.07696561157964782,-0.0674638392564198,0.031479651603297805,-0.04096046482586962,-0.20618454228488475,0.11524350529847958,-0.18072340830291442,0.0680215014893618,-0.05364058191374275,-0.08001006782408913,0.08199922984318232,0.03470427486682038,-0.10662305313267023,-0.047337941761078056,0.08971550082333332,-0.05204102591901774,-0.16261026321693134,-0.07547114306134446,-0.028119411559546444,-0.046312884888792955,-0.21278787601106922,-0.10441574836843862,-0.046111514465524445,-0.21379671370299266,0.14018427355279386,-0.22581793950424076,-0.024549985582434757,0.13142216687229075
fr_bicyclic,0.06553520451159565,0.06563087734026546,-0.08539660284228352,-0.127337626328936,-0.045404094160412585,0.005898969028415839,0.06220523437714183,0.1862845480334017,0.008306157788739329,0.05601503930759261,0.055400307942033544,-0.01858537942581073,-0.1233508773141384,0.056908446813109234,0.12237253344984875,-0.06854712132476314,0.0927878199311272,0.18063071782598963,-0.1066637518224281,0.041679556748576485,-0.0156805863813875,-0.1262531266694331,-0.05204131012056545,-0.03689476102244121,-0.08808159851233852,0.017805322512665474,0.13554234932612114,0.07005199121934157,0.005154188462649416,0.0056153667406433,-0.020423297259873092,0.09824935268015421,0.05130814504238696,0.02348085631918404,0.17414324115987748,-0.07574914197587261,-0.06459885912912819,0.08288935624008756,-0.030819018358519516,0.12586592315841796,0.06639853663959373,-0.02628859066898631,-0.0648096778208044,-0.10439458588187232,-0.01151078731890886
fr_ester,0.07440148520392117,0.022550095024354896,-0.10418435063050735,-0.033557520380599046,-0.009872664582385149,-0.086985709505319,0.011798360804379914,-0.18269157940329264,-0.04352357774051837,0.14691849573235763,-0.13899223793036594,0.07333963641338881,-0.0276171150454773,0.10216959555520651,-0.04026542249931029,-0.07786625562723531,-0.008465736362093832,-0.011889745457735405,0.015476396671774442,0.05536210703193204,0.0581742786085595,0.03143445751727527,-0.12862828812554772,0.11160288571616056,-0.018072101647139335,-0.02330511958877246,0.04167775930772133,0.20353873867493713,-0.10112141381684304,-0.07917546193944734,-0.1718606256071034,-0.17621136976153856,0.016579955598731273,-0.02226009800254876,0.12475698911670834,-0.04454077444982759,0.2771417383481338,-0.09601990145833214,-0.13574033551267847,-0.1019133616455854,0.007848313671242963,0.03448953018992458,-0.017877003179704892,0.03102606255566706,0.06928531883869499
fr_ether,0.14888031110355154,0.009553775687095816,-0.004932935782058549,0.016727061913225785,-0.12291104032378904,-0.08662950814201108,0.03545082381149425,-0.14389829070939272,-0.02860376906804576,-0.007117706166989291,-0.06890903927414009,-0.025542602527782,0.006763082791671978,0.021304752591047638,-0.0022673915623364176,-0.06504304496515503,0.006780182160485702,0.07506956139905595,-0.021285441719363134,0.008911132180834534,0.03717844899487912,-0.014477077789209068,0.009502620943079632,0.06557610365407512,0.04164904293180223,0.0002554825713689396,-0.05465672259111011,-0.01763609356760694,-0.052012160367080715,-0.034592726058013806,0.05281389204338287,-0.04401721644566026,0.012557281434402013,-0.0007556524607664414,0.006392553498510755,0.06098902853764563,-0.038509956670390796,0.043890346943233925,0.01132431927351104,-0.08413207460609515,0.07104965995587724,-0.0012964667649977557,0.03112649678585211,0.025881167294685557,0.03997497616036686
fr_furan,0.004950239212640895,-0.0190829578628378,0.029931233950534496,-0.020153291790628795,0.009657185895359388,-0.004263612781540738,-0.08281391117958345,-0.04844959602072927,0.020313765992450245,-0.03274616185437162,0.04935763593496659,0.15847126237645418,0.014630183037751059,-0.08152744061815345,0.13028453774393126,0.16634755367054915,-0.12874437444046744,0.19576640717229518,0.06552114636764915,0.0043215054639248515,0.022047833332282815,0.13180890550001598,-0.06602386042591715,-0.17414366845845397,-0.2634335944972367,0.45258616310166666,-0.07701352916861613,-0.09221350279983881,0.026009865665561627,0.24056370146490536,-0.0695013135534048,-0.1667617545846373,0.01259681165789341,0.09836732139423504,0.06328523667534497,-0.11255632911716602,0.13667390538728433,0.01969119015285138,0.03424190430952753,0.027130628873071216,-0.02694225430740366,0.004245422174104743,-0.12592276084099308,0.04599781855000091,-0.03707459377126407
fr_halogen,-0.01613145331093313,0.03267782712135269,0.05342032227642245,0.26838697545021417,-0.13388470610615189,0.09113330105947196,-0.08327370755005524,0.15064019597819028,-0.02997460429675993,0.11371467003402365,-0.14359920201617266,0.002560280582972569,0.04449963732088127,-0.011859915300412012,0.030192166533528617,-3.1771894396015465e-05,-0.05907008174931267,-0.03846535369573992,0.025748980348918732,0.036252998294233105,-0.013719459807811899,-0.10200093484728384,0.00507785727544985,0.009827703712701676,0.024266380568291418,0.038166731614248765,-0.01186622586008454,-0.02362048145464858,0.04405659016621134,0.014600792279402005,-0.03676995381319404,0.029418185192730432,0.040888173567844806,0.023390762750040584,-0.07244915252909698,-0.11976353879466306,0.03430375712400631,-0.009739316321074571,-0.012151478762165706,-0.04460393991321515,-0.036909636803220146,0.0026225323137006318,-0.02842801636021114,-0.08933920004692741,-0.067458709377474
fr_hdrzone,0.02792993609056218,0.059734550994955754,-0.03222726125888615,-0.03105442985689037,0.013734867793097499,-0.04240171383303723,-0.007314134143710018,0.06553878705715957,0.09359069856485772,0.07303625872680365,-0.017428621586250238,0.018506584955612332,-0.116748171320963,-0.010666988245554766,0.11380513761926175,0.0383824228495782,0.1858554012608803,0.04666468138695366,-0.05553499478523999,0.08365090628046253,0.06959815548160372,-0.13360082834932388,-0.18638179044979744,-0.112820432874943,-0.08903436968450608,0.056326784731886376,0.30872084921426485,-0.03231016529006145,0.30048399324020775,-0.10100574715004135,0.22090830699325395,0.206121827653684,0.08629608313522749,-0.10106484588622687,0.3190324843623395,0.0463521556596212,-0.049716700207478065,0.05794908516535511,-0.049149081992319904,-0.16084132383397787,-0.052563370803691355,0.05901256520265641,-0.09560354211291645,0.2879885520097246,0.017943607657471824
fr_imidazole,-0.0076440300120591866,0.07160971252484379,0.04400588132660022,-0.08017473598875866,-0.07972131041938159,0.08597198642128588,-0.020584448465118498,-0.09373536922885747,-0.008919867287267796,0.09732413072328788,0.11477683561676598,-0.032017189795907196,-0.12458468810108983,-0.21216439737756299,-0.08248622782727051,0.017343738528723243,-0.10186234449445396,-0.01599308427258095,-0.06474995338908887,-0.11357333472740724,-0.04200652466766118,-0.3113855695361377,-0.0321671399740446,0.03640977342012739,0.05153815025899652,0.005030907638994272,-0.08699218507483952,0.0655964361702585,-0.11743490564176978,0.09070669760803377,-0.06175944065803353,0.06147975296347047,-0.04104690328133554,0.053095992777187746,-0.014367520389553582,0.07429406035134052,0.10309711635317054,0.1154576910222006,0.23572233812667046,-0.15559913872467854,0.12292110315679841,-0.008578884508537277,0.31885070637860774,0.09690001408301227,-0.1649526872105093
fr_ketone,0.07166251846159177,-0.007093676532169872,-0.10626994716164978,-0.12843989754607213,-0.016072069721508174,-0.00745634597246584,-0.009975408226230399,0.23549249461482816,-0.05509645552043157,0.06904901140138868,-0.01833922649865911,-0.04820873503719362,-0.10235281489287963,0.037367777519857946,-0.0653538140521815,0.20804628600632247,-0.10854055690338721,-0.15227951170701187,0.03386249864139683,-0.03549006749490789,-0.012997293956054461,-0.03622259454564013,0.0021359361245577163,-0.06810043752021042,-0.11218846082968917,-0.007753692923964876,-0.07239781106895987,-0.0019660221664948886,0.08617547011490881,0.0011621208006725933,0.0695204204235253,0.04644268217678403,0.09526795354222992,-0.013168118135233706,-0.059728303499583635,0.13310899968452028,-0.10904919385560871,0.1137487925593906,0.07019472270975538,-0.0023581621425716563,0.06205351884873865,-0.07927458908766816,-0.09600087332187288,0.06641506783464489,-0.03115298838765361
fr_ketone_Topliss,0.07066901697797784,0.01119066420875377,-0.07236063437641574,-0.10351990086900568,0.000957893042730321,-0.025112614404272565,-0.03656218694520907,0.20714283153269755,-0.024699452149067855,0.10293772873590228,0.0035504791928003096,-0.06527215369066,-0.10720170760379788,0.03783174611960374,-0.060265031870705685,0.24901873808385558,-0.08997040680499903,-0.1353287161343443,0.06272176794809643,-0.011473006477582065,-0.021201330450838544,-0.06413244093216892,0.08241367555922338,-0.08792001619380452,-0.07676406434464293,-0.09738935419235814,-0.11176080747441208,-0.011069963344055647,0.021014679761247712,0.049476952720439615,0.06093605572257481,-0.1074955399326498,0.14667169920431664,0.0414505024608407,-0.05999303864529022,0.1460830819502472,-0.008947313737675697,0.1964371352775887,-0.03667489300907425,0.03489792911537868,0.09976430844869226,0.0077324408948193785,0.008567760419441794,-0.06878726603711621,0.011734599797583511
fr_lactam,0.023450235648087507,0.08475709617741957,0.04993818176118668,-0.002919441166774508,0.20550132720133785,0.1489608702934766,0.14376088574248846,-0.0017815391941448848,-0.05240249076501401,-0.08139280877997768,-0.048527109368732925,-0.023502971671575973,0.12260493235511877,0.04133113932450819,-0.06726660506493035,0.0855602829063053,0.045557773711833956,0.0913784240930183,0.04222663446318044,0.0806930684323826,-0.04780093898329981,-0.06171938754960475,-0.09009284891551556,-0.03918748139858413,0.06313127304206147,0.04137653210767191,-0.07178682061168726,0.12407879083549107,0.0676335324227746,-0.028320756893322144,-0.07195302715032019,-0.008507836165707175,-0.04276311233961019,0.22220825147125622,-0.027896206117984323,-0.09191494716319622,-0.19148267739971117,0.04243125370751807,-0.16490959218302076,0.08739231625811614,-0.008116422860166827,0.017031159725174397,3.281986610312315e-05,-0.00016372592676698605,-0.16073709339352066
fr_lactone,0.10178268976973265,-0.03893234145670303,0.009075534057821596,-0.02244349685485102,-0.09561915464242786,-0.030623379915683816,0.056707543057018445,-0.0680502666073276,-0.08253216527534837,-0.015173717395323694,-0.0027289262434022675,0.07478346766986642,-0.0699003866364405,0.0732250636026751,-0.02116401985914832,0.015757508733713524,0.018327465631865318,-0.2608627747578976,0.06194311295885839,0.1025169606451704,0.07438990445019474,0.06466777723503228,-0.05165475693591065,0.05335926219466278,0.014373396472388614,-0.003930767529591164,-0.17002410588678707,-0.0674149553435546,0.014102530868491024,-0.06439336014480487,-0.08848492517432395,0.03302936349319466,0.032036730034423096,0.12976552683654013,0.08656045389440216,-0.026638634185462133,0.1046042604312293,0.14946473527112455,-0.03517121983935448,0.159709949708416,-0.3018274329721432,0.3245928257718694,0.0008674681901754272,0.031760993123717975,-0.22189205798017086
fr_methoxy,0.10198445697004928,0.01323071099699402,-0.03257617772565824,-0.026616189281711788,-0.05120952926469713,-0.08326819497861941,-0.051457111937908175,-0.16514148876644494,-0.04273023175502759,0.0723516422367924,-0.014563644881260844,-0.0318422220805762,0.016798882937747298,0.2627205631651956,0.010761141239355005,-0.09606251133630027,-0.06631111965744971,0.13404482415299238,-0.0638257435153491,0.07114903448002616,-0.09952259258596491,-0.012518179840479126,0.07834533861903584,0.06654279562977991,-0.03607866386321902,-0.06255942344272021,-0.07117379607984464,-0.07334057282808959,-0.10663529040857857,0.035644998406003915,0.017350118679258744,0.09763222873129915,0.022886046738518732,0.004585827266861464,0.03758313221821113,-0.029720999772673066,-0.22124600720020313,0.12034398314443345,-0.07293361377597651,-0.05907644495786195,0.038689266984569634,0.01140470820757613,0.039747252844530796,0.13308458913554572,-0.014209790768837277
