,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
naHRing,-0.022846929755267233,0.02173218550739206,0.02792945768365657,-0.03469400368159562,-0.05237241875862201,-0.04658579142653669,-0.04595779677805818,0.09440313477094196,-0.050322848901984636,0.008916627688092609,0.049954515449425384,-0.03990219359088083,0.014751264318986792,0.022566157383599864,-0.06848071361010888,0.025781056294357046,-0.04008199227819447,0.019560899868649083,0.00013280563551498303,-0.010768423154916811,0.05904159579705174,0.029891212013683447,0.08467280393533974,-0.006039196292589611,0.004793171269658339,0.009847075911682497,-0.05701487145911629,0.05026462415506474,0.0018656899124544638,0.045124218394224695,-0.002514979981986678,0.02301582940279868,-0.04199189778830883,-0.023792035653416546,-0.008971751367651703,0.02964978370161884,0.016636025126287625,-0.0008925492730946787,-0.02230371928450723,0.03609185101019206,0.018009571428355735,-0.0006560102072334373,-0.02190337541856878,-0.0005565010514251726,0.0009802571099694363,0.007887678287297566,0.021895786256878096,0.020952961759802213,-0.03240917273323949,-0.02455206512629734,-0.06753080585925782,0.07212665766399283,-0.008971666194578405,0.030482633331243257,-0.012691249191238872,0.003618368218311555,-0.018752297608590266,-0.006142393601640383,0.02724558540858103,0.03260881309561532,-0.02352677933456048,-0.02366922263440658,0.04399885606995002,-0.022294603992588393,0.02796870623215723,-0.008993588052063399,0.0014630392289876105,0.01704452196600897
n6aHRing,-0.020690040290484213,-0.0025483676497228586,0.05079466423918613,-0.07851506335306037,-0.048745182496753726,-0.0322519325717363,-0.007880407892439547,0.021203485935091325,-0.02622215999380207,0.0030191712604395074,0.01360385760782965,-0.015048382693597593,-0.0054572644192427,-0.045384383645404834,0.003945067859533881,0.002611944732454834,-0.028304417757853518,0.05106508807890755,-0.032103630470925335,-0.0030389074347976306,0.02977748969330945,0.04757706924949837,0.0742160120389783,0.008415634390297683,0.00921820218911936,0.028231280925085336,-0.006883207358219725,0.020183575431754752,-0.00418315979249226,0.05209650349417804,0.032336981103192254,-0.04090228059366652,-0.04309860443843783,0.07715450366427017,-0.006042569876915608,-0.025307046311403736,0.027864490126350193,-0.06541786219265287,-0.01484942858319723,0.046295281711203125,-0.02943808019393611,0.009388290771166066,0.004987925250962478,0.041280331190726355,0.03873880641713266,-0.02863001923097524,0.017052516039677532,0.05093408002881268,-0.07589650815674036,0.003217371188422926,-0.08883614294738897,0.06352186752089127,-0.013907817695733888,-0.03293318250914271,-0.036521152463703535,0.002155175212679727,-0.05280685645418971,0.03645486947336971,0.07567624293514916,0.09378431706711218,0.04607721399419579,-0.04285177685526335,0.13423391348056912,0.018031050810986504,-0.01128167305067596,-0.03015771501931082,-0.0018265633098755651,0.0038504753876341955
nARing,0.0764086467919081,-0.015912881115257738,0.006691753119883073,0.01279280520363659,-0.04158043518439086,0.01805141304985005,-0.040399994281627855,0.01271180602940474,0.04986063942546011,-0.0006336796212706055,0.008301043929061723,-0.014874154926267917,-0.0556539409730784,-0.011739455395845684,-0.002230381420008013,0.002379820595565025,-0.004989797338555284,0.004230981705492289,0.003109925307938592,0.028087706139076362,-0.05685963844206233,0.03830970234191692,-0.028153178187097595,-0.008730313351002082,0.03541323549564269,0.0012841308681618084,0.03176239895933391,-0.002696350144184736,0.013779956619177082,-0.013083360450274627,0.009809497894343405,0.0019758237423953963,-0.004361347887519021,-0.006355053449134003,0.007999817531130765,0.007180801244996218,-0.015675755973000468,-0.0148341686628467,0.0010445363362522277,0.0036645025922518878,-0.024296657233251757,0.003301771083931133,0.01853378698829642,-0.040915352657467166,0.0037832688183303026,0.01077922372362854,0.003183116535113267,0.009535853557029024,0.011609243636065808,-0.01966348039261266,0.011874109979826,-0.020004747836452962,-0.019514089817746536,-0.0026815387094827484,-0.020703300299156784,-0.012363634588271315,0.004189416520112637,0.016834993181505272,0.013883426310841707,0.007949592801071334,0.021529508236563952,0.009063705805306653,0.006681046800536082,-0.0021822122564161958,0.018349924019158623,0.036433043370121515,-0.028270193643154813,-0.0030125820006704678
n5ARing,0.04637883865938739,-0.007408194942914739,-0.005056162612171056,0.014017666161677517,-0.024107441268947243,0.01382810233168669,-0.04952538449346727,0.033914215127154736,0.0228392131375575,0.022953057491302154,0.01759548741210768,-0.04012626356447871,-0.0385714836345934,0.003788779084055733,-0.04845256937342996,0.008752180498830232,-0.015688369857794635,0.023739475118455197,0.05628692300938175,-0.05500175117836564,-0.08099350196434697,0.0544421388084076,-0.025391635213448636,-0.03769217367908061,0.06344906331730805,-0.009724535833253766,-0.09190820734285433,-0.09544843649851761,0.10958591763880128,0.00281368290041916,0.07827612916415115,-0.05941441083352507,-0.014269627879262725,0.03616748526884617,0.013603178357013999,-0.029482822575216238,-0.0633264647473171,-0.0011477686326589523,0.048311066859812124,0.024083031475585315,-0.022215167323940542,-0.03018272853841542,0.027892711186251095,-0.03239899094588989,-0.017199532827247985,-0.03744493943119997,-0.04797680534804905,-0.02713559907446365,-0.05919787200844084,-0.0008639657569827692,0.05575142376346104,-0.04852349031274806,-0.00783848802182754,0.005078963269342879,-0.0017562143808304393,-0.0004598000079722464,-0.042247103696917414,0.0015117733522303984,0.06456775541255268,0.029440143105374406,0.0003556872895919584,-0.01986542018699612,0.00883942061231977,0.02319050850010216,-0.02000172620216909,0.02975796453163059,0.0042255889814837005,0.022974593497964806
n6ARing,0.06847832476745648,-0.02483567757657846,0.0110710403262823,0.018799480286852268,-0.032945754538957546,0.021183063450224606,-0.031126381751207386,0.0019218570192582986,0.041653221990936865,0.006006158284111896,-0.0076554612261440546,-0.0073185321568051695,-0.05760324975639754,-0.023869798969918594,0.015036952735252143,0.023587654833400192,-0.0225496207924573,0.010818974466223201,-0.028904394760972008,0.06120447285970298,-0.06266480499680639,0.007526694674852849,0.01152015218789934,-0.00039100898435617755,0.017638670722846642,0.008253055350830556,0.057451335922870106,0.03309275198042374,-0.04075311492299806,-0.011337199318357404,-0.04105143679150616,0.025644753466046496,0.024494067413087663,-0.02129491445892509,0.03893660997357367,0.028136822711108532,0.02306711513993158,-0.017802048937694128,-0.01342351175339748,0.014369152498782222,-0.013662905993440267,-0.002114684726944311,0.05315931212710502,-0.03090040422815375,0.02945604456300999,0.04151154870225189,-0.0042083308114706066,0.016358243117545503,0.050142906636872396,-0.06348956183075569,-0.006707193133074895,0.011036002630263365,-0.05069211148741268,-0.007417669956765142,-0.02741340610371891,-0.028698631680946832,0.04054080663341439,0.031135596287052474,-0.01917930436597414,0.011170063814250224,0.014888182859540086,-0.004571966251626494,-0.003859381585482974,-0.025465721798171095,0.056313842877847485,0.010369072008345847,-0.06009106643794696,0.018481815978403177
nAHRing,0.07535071793376048,0.0025900052353593204,0.017719670782308145,0.0029116416832148996,-0.03606135192885612,0.003737403066554498,-0.0032072829526839913,0.02847811368093899,0.02063208665846088,-0.03216774872502918,0.015258120221586053,0.02528963255595142,-0.01814358266352546,0.02465734351980769,-0.03679636611473309,-0.021160921199561287,-0.02449895790760876,-0.014738517090115132,0.015166525822304289,0.018317084996052224,-0.03354875738934565,0.05387277186115774,-0.06262090120063,-0.022960127062126075,0.031408284914950714,-0.009359528500561074,0.04786958038729688,-0.0202090610613473,0.019243059207367245,-0.016189129406749096,0.05784411951608306,-0.04229735769940118,0.01749434837100272,0.02140119663787834,-0.03778253230065116,-0.014126657477911348,-0.023262689795800092,0.007896871439834256,0.021438304043233675,-0.019165353871319818,-0.014942363209280964,-0.00535165853201897,0.010013155330822683,0.024412742670823766,-0.027031808575241477,0.016777650259435596,-0.01680757253416792,0.013364114171605105,0.017059693040065792,0.016319992486712866,-0.050789316946877,-0.00609607483924512,0.024967819878001337,-0.03674603405455592,0.02141250364136566,0.005446953456650049,0.02170116663713096,0.006893922676035557,0.03982636505069297,-0.0019076934241977356,0.02577375312026903,0.020143281874126017,-0.03318772012334295,-0.0052528262153584615,0.016002505687749163,0.017850991985170202,-0.005733314882043798,-0.05133958990618462
n5AHRing,0.0401986241323079,0.0073152327385984746,0.003811374597448445,0.008718703712846505,-0.016159643909078588,0.00909096651452074,-0.023101020473264924,0.036667076726164566,0.005781505768486662,0.005484006445358926,0.02482369621356873,-0.015094105690544778,-0.021351839326497528,0.02831579295817058,-0.06634506604909292,-0.010500183024405042,-0.03211439052457065,0.010078296511075953,0.038812807698787484,-0.07362719930447581,-0.04487487067046742,0.06791104346334478,-0.04684308569865075,-0.05645237898988,0.04852387658104223,0.0045708474136667175,-0.09481528795361922,-0.12356428472515571,0.10329607257400464,-0.00039827211321446143,0.12284084144898973,-0.07660438786427418,-0.001754661182896548,0.06421786476891089,-0.019989980144383395,-0.04355673302801645,-0.07167962428766936,0.028259920467829738,0.06269717149531454,-0.013045111163051454,-0.003950804429316535,-0.015681511447333214,0.03693708066642274,0.05186870518764765,-0.030013666626939436,0.009225603149020377,-0.07234398613870245,-0.022310553729575088,-0.01403379826937113,-0.002506605818284223,-0.019607395741964895,-0.05642713093676349,-0.03670852513715285,-0.04055316653435448,0.01339087289153542,0.024080691682992005,-0.015310139349743115,0.054578489616398815,0.0973117964440593,0.013211347009117379,0.020974579318921365,-0.04062857819488459,-0.014186701627809866,-0.025311272072390437,0.027661520708432474,-0.016342769927603733,-0.022271943816299884,-0.04853297154809834
n6AHRing,0.07141873946576194,-0.005811619847662916,0.025637122989711675,0.0042858852887533334,-0.024938179647808208,0.0026173265579469453,0.004319439072670389,0.02017426246817546,0.009247949627401015,-0.02413785977707242,-0.002242966271807762,0.04122170932842438,-0.010295814231168815,0.012597612464304556,-0.03333843209319405,0.005161660181986204,-0.05674434409496491,-0.010013284449479024,-0.016808451870199866,0.0751160738685106,-0.05207139778630387,0.0296326682748476,-0.03157134204525934,-0.0170018926213593,0.015048280965319315,0.014250265577528067,0.09064577959321785,0.034004271924846764,-0.04538606235109176,-0.007015743783563471,0.012037808489929672,-0.03590201785674718,0.06031392217447583,-0.009453537769896363,-0.0039006636981212947,0.001654512960364515,0.006505990173330367,-0.005781663184420956,0.015120565934976054,0.009291788562958017,-0.004028699694848056,-0.03397365864505765,0.02325067403852685,0.01651886412376574,0.00048344929731678133,0.02696254683742448,-0.01640300395847897,0.02279215816469237,0.04092977958859552,-0.025562906510351147,-0.0656667882421634,0.040363785001015,0.01931431084858217,-0.02739140769760155,0.008315675716741957,-0.015548366750816682,0.040835826931976134,-0.0013100881795977569,0.00022560091430430366,-0.00890112846537966,0.023937987749473935,0.028436181935570033,-0.029118843040666555,-0.004660910039456952,0.036617645566210257,0.010133332176165669,-0.014805808938295853,-0.004708668356832146
nFRing,0.016586412351913462,0.02506733491502199,-0.029306439040961613,0.021611809052269722,-0.09555254489352268,-0.01722039716978822,-0.039232003588636176,0.029990949831400347,0.07035468920243831,0.004616036703595339,0.026568418536690033,-0.04002125409141778,-0.01083759824674757,-0.036606456432215446,-0.004368574224979432,0.02268399264707997,0.03667804120723007,-0.014121551811473579,-0.018338810468009437,0.04126636420588447,0.053168768637186226,0.07891784838976558,-0.010747367585657386,0.01118329134855549,0.03358949974541935,0.06286640734920133,0.0822164452473248,0.016381170680005868,-0.021484371222261534,0.011845500380738143,-0.049374994254664316,0.0021159235397111807,-0.07258465566097833,-0.016707425171591808,0.0012751435093115398,0.01982648916838543,0.0134146737594627,-0.022773276108604926,-0.06682380228200552,-0.05858575437215999,-0.02740042494077441,0.007918201207862121,0.057427362516867746,0.018536307113430222,-0.016310151609882917,-0.011129082604314972,-0.04361123374932306,-0.028522395380432775,0.037775961142607464,0.02865472685354928,0.04544072173638396,-0.059172356941576125,0.02493416528613797,0.02266844143431992,0.019282665741703647,0.041402662142756404,0.03978145764217294,0.038710334846499446,-0.0416932928405871,0.03703607024714106,-0.009012950444885428,0.00861297965034686,-0.07325558780815491,0.004508955567134176,0.03155032200192188,-0.030138815544674017,0.02598610836844506,0.021634428615144856
n7FRing,0.007130840809282264,0.010712067699128388,0.0053111729717384365,0.015080565874366812,0.0007452055572428571,0.021171929044964267,-0.01106325473903049,0.003611876955559157,0.03273011702737763,-0.004021742757482496,0.08746260199391331,-0.04374246374894203,0.02333640013914632,0.027275176404750127,0.04875212119390555,-0.04210776087163305,0.03835106079923598,-0.0173069587821225,0.02162369239616735,-0.07497286863952295,-0.02721822291379534,0.023886123460412245,-0.05711486911392988,-0.010505702546125725,0.03168684624573034,0.009580580711601,0.07726866410990094,-0.0793831234393653,0.039973354346346454,0.07317714390325522,0.05549502042822089,-0.05485755018267235,-0.049773252295340645,0.025183588677320276,-0.09400175571608105,-0.05432888601068651,-0.0242739997386856,-0.03809637772629252,-0.08607388674298949,-0.09210847319748983,0.07769921262490426,0.160187646860343,0.032890684592579836,0.049793796687412024,0.06752216328586899,-0.010922521276491336,-0.0013901096446792406,-0.078649934593111,-0.12776327585741107,0.056009887888563314,-0.06181037530764427,-0.0893672417061546,-0.022400671259603527,-0.019773302535624076,0.045454412695313105,-0.0572575554589181,0.07482705391236598,-0.03099332226768925,-0.07779837635577992,0.04818269747558691,0.043313988874840094,0.0657010380645374,-0.06660446747153077,0.03280390544562169,-0.04826990158462,-0.03568087038525559,-0.004046726854149202,-0.010505415314880116
n8FRing,0.0112639296134501,0.017481815792563818,0.005724746156593764,0.001957944174378381,-0.007246987169363124,0.009022432441503995,-0.006096294222908243,0.0008936810685848793,0.03182907610138227,-0.020425526466967367,0.09012511384042342,-0.03446881242895834,0.044588416123346214,0.04329025727288497,0.006098189534809506,-0.04445015712327571,0.03677475039350641,0.04872621483538478,0.03851005807536785,-0.022221041125183742,-0.015235698075011034,0.0035624203068256696,0.030111569856818045,-0.007093813218162691,-0.034573112510333875,-0.02128149504660948,0.15831659797570746,0.024114222013277658,-0.03594740154617189,-0.04534174636653677,-0.009597973072932333,0.002893907524227638,0.05455852946255978,-0.004356950562989074,0.06713742170758193,-0.009826418553304099,0.013051850889097362,-0.004636491230414439,0.016178881365620134,0.06398498031072566,-0.039159453365901445,-0.029531063308449373,0.0007015941479863579,0.019735609653498885,-0.02748979183349657,-0.010920084584762846,0.026610300991998896,0.12452562235572368,0.1690441212368139,0.023945438270508726,0.04490273900762112,0.08788010293771606,0.09299648355507067,-0.060278205639204614,-0.02834026795443117,0.05527384949135683,-0.04695114591835687,0.08321692256222375,-0.040390411894943835,-0.09624413296361298,0.0010961121825932762,-0.004146777200547373,-0.02636916045590711,-0.07105915809555902,-0.04905892096813463,0.05700781313217499,-0.035528552344313374,-0.045565041094133375
n9FRing,-0.02218809243076086,0.01740347444370704,-0.009562555175465656,0.03624407926374314,-0.07754610233783113,-0.04306242100327706,-0.01269176085162143,0.06808365761947353,0.007324996827099104,0.041627880200505354,0.02825116096998884,-0.006332667675504351,0.0550601820786506,-0.009080794261592282,-0.055123688638076276,0.05147971922409305,-0.022551204329940847,-0.04782535212826248,0.007946681938552592,0.0035343474953907186,0.061272738293898954,0.01651494407157542,0.01620513040450263,-0.028702115474094014,0.008944886273907646,0.06072387046006044,-0.01262053426271408,-0.050040070272899084,-0.017828451011830983,-0.006418339533837988,-0.08673647065324812,-0.03470353875527983,-0.002522991565964294,-0.0035438128735090124,-0.03445866613158343,0.06275866922414881,0.04259284513991405,0.037763174919405146,-0.03560743496442428,-0.02636225954284724,-0.06336542315815852,-0.06887603036907279,0.04115733811475937,0.024728112504673622,0.022412628588674717,0.06073820402842145,-0.07630775228826196,-0.014103811144363725,0.038391944071090006,0.02373269082556995,0.028258774937677898,-0.0859241331716744,-0.019818495346990525,0.014753331769821071,-0.024432291903556922,0.08245841021682211,0.01597730345881306,-0.055137894606726946,-0.03288647651940916,-0.016316022787965567,-0.03223002535545609,0.06419489224279822,-0.07180681538840902,-0.0010439403319465637,0.07759972135508596,0.012604345618317386,0.022266606700129057,0.03895427385261466
n10FRing,0.002694410174550341,0.02176378343434449,-0.011018053253494184,-0.007625803417708497,0.0022592975307401163,0.019322049838426825,-0.0232142001352544,-0.03565924858213855,0.019121200458765766,0.0011891302062050988,-0.024063365728685705,-0.016881357440925216,-0.011884245363538761,-0.032719691711300944,0.003756609764324909,0.039505030333712,-0.030263462289753233,0.008384220613223805,-0.06038962152331398,0.06600310817554286,0.011602807902253952,0.05660834703381904,-0.0211668580544143,-0.01622833804325981,-0.06534796841263674,0.13079451469165318,0.05333968459731429,0.07412083609867863,-0.030676913730165963,0.11051314719318626,-0.002368221657591621,-0.04491251745406704,-0.04868495847023513,-0.0752352835422603,0.07213269651821527,-0.12127911670645665,-0.008643641923209617,-0.08556494544554158,0.08818696477567191,-0.14159697242832678,0.02249298971395324,0.013966739679678425,0.0030706529684894554,-0.027070187505004,-0.03613812345512906,-0.08843136763525988,-0.027188540282393068,-0.024314632137651573,0.0938956897114898,0.06502861107215885,0.04557586191046937,-0.02872345817503627,0.07050405321764422,0.05476672846619535,0.002866490311280212,0.05958631904301306,-0.054127192222768364,0.06356101673061601,0.037549038929820845,0.03540868906935666,0.02931064796152358,-0.1118611174980883,-0.09063155610855145,-0.0023781166856378213,0.07782784425748424,-0.09124124332569832,-0.008328234708757183,-0.07891014534766987
nG12FRing,0.037847860008199605,-0.0052042758352774995,-0.029579967279743342,-0.0068576270232436525,-0.0595145595750057,-0.0055104343207284445,-0.022558480661304506,-0.003735339183673806,0.05837737417616348,-0.02747939177855014,-0.0387450405747186,-0.011854427928560242,-0.08688264723182916,-0.047656167283849256,0.02502098197870694,-0.012869929488948054,0.06754587104662603,0.013108766752770446,-0.01681177146278387,0.05069843207671246,0.02370024626911655,0.05022473943616455,-0.005193124193653184,0.06171698357621244,0.08000856057397557,-0.05088599183077067,0.0145049277653937,0.04986265223363815,0.0023454054637516318,-0.06173163711759044,-0.0018547846570568028,0.08744967123243601,-0.06881167310881642,0.01910543683669297,0.005585774543061915,0.06840913767015307,-0.012311531169104623,0.0009689858614145126,-0.08822503770981625,0.04855762298117301,-0.008708942562378877,0.017175008486541018,0.02629377029137722,-0.006922148136397902,-0.040664713042443096,-0.012161735349317752,0.022782382556444762,-0.02068093356638684,-0.048405166297680706,-0.054249566933647485,0.017964030524434627,0.026017575752818788,-0.010859824635061533,0.010315110147873433,0.04151818895898986,-0.05623121455860729,0.061561182827883504,0.0553704125906472,-0.007120759219465277,0.05916560684907879,-0.01715414106158646,-0.00486650686688474,0.059485524979294824,0.019168988512655027,-0.04683177524657934,-0.0019026088918807995,0.03370920214357959,0.06185264523832813
nFHRing,0.010594574898340097,0.036602640162529565,-0.020825860633722992,0.010317070338737676,-0.09315718127372062,-0.036035712855016555,-0.018323413060457226,0.04581898337940314,0.04918888512771938,-0.011615468456238034,0.026819352988647443,-0.00905920427538673,0.0221414557144794,-0.0007921334656873129,-0.03975725505367916,0.01018646779893913,0.032482377755178045,-0.03669743046370279,-0.00804271001476238,0.04333031541357226,0.06651776317399448,0.10352481154521906,-0.037742432983183624,-0.0033647434767156066,0.044576999452251735,0.059550194372202464,0.09312709990282388,-0.011232785721303259,-0.016750757804735377,-0.0012562542965904463,-0.011872366051826146,-0.010079855384311779,-0.042349008641455986,0.001421965089670244,-0.04271369787788003,0.008469162662747231,0.016786325762557626,-0.011711139796890643,-0.07758529972319118,-0.022715696962110864,-0.03485940490634877,0.012474632783075769,0.025578748882291658,0.03801592277859093,-0.007256601835305965,0.010548506821925702,-0.021771206522440457,-0.026061190740634108,0.023609845339026003,0.07249102985941717,-0.013646864427750717,-0.040975079336877156,0.030826522416961752,-0.00466765318658422,0.009357088301874619,0.026020893809101907,0.04616689687278267,0.004550102010655219,-0.04795088156254888,0.026021804505222314,-0.030799713524179314,0.06514024241914357,-0.08460503118607668,0.009356137755265833,0.0016325721175994255,0.017431365043307136,0.07544656572539894,-0.0016266168933495363
n10FHRing,0.000747693170665694,0.030615348879843598,0.004829031370255404,-0.01223968763470043,0.00210785369588574,0.015175251711432986,-0.03155893714248043,-0.03817682362309534,0.030771401018495206,-0.0003646709116641101,-0.03586204244677887,-0.0109149403280032,-0.013560022681600293,-0.006855589238715402,-0.0247950363921962,0.04526251908703046,-0.03173041924071302,0.004320966352249627,-0.07685969150280066,0.06815737191020184,0.025596888039910934,0.09073892128778227,-0.044024589451386965,-0.037599813795989895,-0.06862169297834418,0.14054278591351485,0.06158184302943451,0.04872305254854165,-0.026001063219692148,0.08675861050362732,0.022065501358142944,-0.02105922183664448,-0.055664605200928766,-0.05946855926345051,0.054567462425300035,-0.11783348560992614,-0.03228635685882233,-0.05014895515826935,0.09609345834071063,-0.029899566345673964,0.0022587702445960186,0.030380379440619474,-0.03980103751566336,-0.05643125426090532,0.033543117916075595,-0.04886865127522322,0.058727373234947235,0.008194520425938807,0.0018002159862900364,0.09741115294346939,-0.06304004929173627,-0.024746394601691694,-0.028654232889677674,0.04517924624066966,-0.08082567192911462,0.02994702516895045,-0.0009748333185692457,0.03446517823880554,-0.03645579610247812,0.003017347288113301,-0.0089428721742022,-0.015308488825115516,-0.028327875320743347,-0.007918484368120648,-0.0430883085273882,0.0185578472805864,0.10330144020750515,-0.10675877656316379
nG12FHRing,0.034473096828812694,0.0094140144404117,-0.028820782888748432,-0.02710265794723466,-0.05502782050671193,-0.02789745369162932,0.010193609841802884,0.011227822786978281,0.025202861197175293,-0.056841523386105756,-0.046183842598284945,0.032235582441123,-0.04965141359817785,-0.01606053793265017,-0.010086431595795309,-0.03160914917256144,0.062492967122406644,-0.014855298067583803,-0.005518235636893605,0.07079302110142427,0.03807293398591042,0.0827765608913224,-0.03967769823149746,0.055650962952186835,0.09467160839340087,-0.04822639263883311,0.032498543360784116,0.04213352214728549,0.0033667286552651857,-0.057427546158775614,0.048339162147413926,0.059996072670319096,-0.03161018397262826,0.02803837437326601,-0.03810555812063932,0.032026076021035965,0.00037682616517908685,-0.016187753135691263,-0.09807156820703077,0.029244178913756812,-0.0034739130536320106,0.02052847585505043,-0.001903533510700096,0.03056719296524341,-0.0761558541703392,-0.018775955152443638,0.013730092229277603,-0.039722238401710255,-0.013389279843156148,-0.0005327482768205304,-0.00911082869102092,0.056696599043536994,0.06188713769998829,-0.01656942939697939,0.07587263522155961,-0.06533198050693932,0.037680015142662025,0.03568030467224233,0.03357601365403676,0.07242205716082721,-0.02664798520799105,0.007110440094265189,0.006371199708174776,0.03188025372490499,-0.02373501021432467,-0.0022247435610703915,0.05299979454615707,0.031181884353530705
nFaRing,-0.02156439211410688,0.016442092952940076,-0.024250194255023748,0.02687935900097602,-0.07459435801150731,-0.04123029892798076,0.005489228591681413,0.06401038781451567,0.00939921569545993,0.008712479135920078,0.03235148305670039,-0.00985048443094002,0.04321735894905751,-0.03903903768608293,-0.04645969855174346,0.06421871009093989,-0.04924970705582328,-0.01164477883752437,-0.02041196640978206,0.01091012901941215,0.0845560506066,0.022445865368798223,0.0551661630288126,0.009776860956339858,0.014983690178579676,0.1043600356467763,0.00783064193458816,0.03192973053257395,-0.07798144441607448,0.05588249527108967,-0.03724977099951423,-0.01112780938732848,-0.020007334678302242,-0.012714366657661385,-0.006030958467725436,-0.04057097576498101,-0.0038431852180652684,-0.006113749310666055,-0.02716485521123882,-0.04858221782664656,-0.00897292643384781,-0.0708345330546936,0.07845656604566864,0.02920385890144401,0.008388492568866254,-0.0092613072004281,0.006627020256184142,-0.08172827426708978,0.03030007075264007,0.028884522265920757,-0.004080814135446242,-0.09653986619994172,0.06279815439197492,0.08208472474730516,-0.022830086635974214,-0.010452119457128204,0.014494807635027848,0.012495356721630452,-0.03369299406653209,-0.02999929857503373,-0.060935828979860676,0.02451842609336942,-0.020000859929549187,0.033259587960175946,0.0077635046658926,-0.007436553777174674,0.004244163023034743,-0.022956305881440656
n9FaRing,-0.022947257608702667,0.01070048936689978,-0.008365550468843226,0.03596330369879111,-0.075169958484156,-0.04743101185015853,-0.002756118322701799,0.07696247639235092,0.008706551430841826,0.023825844242662177,0.03845083269094304,-0.011914810881975695,0.05541289321636,-0.01312828775496096,-0.04682927750454725,0.0592699793308237,-0.03818099835151257,-0.026159759209670702,0.008597822220673441,0.0016832240036417007,0.0790637490648739,-0.001021284717018349,0.017201271347618948,-0.01781045652278482,0.022754765468803045,0.051607969023676974,-0.005448969112903611,-0.006811951183130277,-0.06657289516386651,-0.0023252827752340524,-0.08483769157464835,0.013777717023906295,-0.0034134805110773198,-0.01990880543232582,-0.032438336634351916,0.005928582299224223,0.043193375141713855,0.0113063292218022,-0.010858282780134303,-0.004454434306794495,-0.008467351918305274,-0.051940482830758965,0.030590433337490133,0.025722914609219324,0.025330469961459857,0.1010418465820559,-0.03648254540311795,-0.03404833197511736,0.016303936549814973,0.014388966996132662,0.007276037598681484,-0.1218488540051293,-0.009302727189366334,0.08561620733104273,-0.0032464601250863975,0.011567629797035179,-0.014286357984505279,-0.10926352309340694,-0.057960903720081634,-0.014721419206921275,-0.04633421856612433,0.07036185787471012,-0.04297878701025949,-0.025160740129115927,0.08197905309136591,0.02444661787289335,-0.02032086274005912,0.0012871121795273138
n10FaRing,0.0007901729559142963,0.0137596929452652,-0.016357976392424978,-0.006438465169060245,-0.007896720459323414,0.011991883478650206,0.011808852560567414,-0.02166796364564081,-0.005275119603065872,-0.0007578386582003363,-0.0019845978336650674,-0.029905354070045256,-0.0161104758878315,-0.029812761399161218,-0.003360276919296811,-0.0012296202016846883,-0.029488451131125974,0.036481655406771965,-0.06174435819107179,0.035230086697982055,0.017531169720398754,0.03951613231186857,0.04049549923503695,0.0508753358593628,-0.04780083661513342,0.11194154569101812,0.009379702608552178,0.05413511116159309,-0.030062804493177227,0.13943597500792512,0.03738351092632036,-0.04750819557231107,-0.011000717187954026,-0.02535234823179618,0.026116539347262796,-0.10680622386070333,-0.04810450040745108,0.01225702970587979,0.014362593760844656,-0.1732390233663834,-0.01158243881750924,-0.1260855388746754,0.017754391086620375,-0.06551027200172169,-0.04974762671504559,-0.14125259253039915,0.06064112508199669,-0.030882754555626862,0.06942140084125747,0.05978116263663478,-0.05300234570835057,-0.11673023251766818,0.13243281449996383,0.10280009726929587,-0.043402109371530176,0.019337753075219812,0.014564935321777592,0.13180105323150607,-0.006181444748377004,-0.04363139396092706,-0.027037598270401936,-0.0647326702029363,-0.04645871448041886,0.06408643466018943,-0.07491845759886981,-0.06988626601738056,0.06885398079534838,-0.04903223507633585
